Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumStorePurchases,NumWebVisitsMonth,Complain,WebPurchases,Age,Total_Spending,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
57906.0,0,29,243,11,119,10,3,15,8,4,0,1,52,401,0,0,0,1,0,0,1,0
43456.0,0,0,275,11,68,25,7,7,8,5,0,1,59,393,0,0,1,0,0,1,0,0
19485.0,2,80,6,0,4,0,0,0,2,7,0,0,39,10,0,0,1,0,0,1,0,0
53172.0,0,54,121,62,90,68,20,125,8,3,0,0,47,486,0,1,0,0,0,0,1,0
30545.0,1,71,4,12,15,19,7,12,3,7,0,0,46,69,0,1,0,0,0,0,1,0
70123.0,0,27,1308,0,396,23,0,0,4,3,0,1,42,1727,0,0,0,1,0,0,1,0
62450.0,0,61,515,47,267,62,66,38,4,3,0,1,66,995,0,1,0,0,0,1,0,0
21675.0,1,55,4,0,16,17,4,4,3,7,0,1,49,45,0,1,0,0,0,0,1,0
42395.0,1,35,48,13,57,24,15,25,4,7,0,0,44,182,0,0,0,0,0,1,0,0
61346.0,1,34,562,58,168,43,16,142,10,3,0,1,47,989,0,0,1,0,0,0,1,0
80812.0,0,95,769,22,500,210,143,33,5,2,0,1,72,1677,0,1,0,0,0,0,1,0
42835.0,1,64,379,4,93,12,9,98,4,6,0,1,54,595,0,0,1,0,0,0,0,0
39922.0,1,30,29,12,59,19,1,36,4,8,0,0,42,156,0,1,0,0,1,0,0,0
86424.0,0,12,387,68,569,89,45,68,12,1,0,1,69,1226,0,0,1,0,0,1,0,0
17117.0,1,96,12,23,38,30,18,7,3,9,0,0,47,128,0,0,0,0,0,0,1,0
24762.0,1,16,6,10,12,3,15,40,2,8,0,0,53,86,0,1,0,0,0,1,0,0
35797.0,0,16,27,1,14,4,1,21,3,8,0,0,50,68,0,1,0,0,1,0,0,0
36627.0,2,78,9,1,5,0,0,1,3,5,0,0,50,16,0,1,0,0,0,0,0,0
51111.0,1,83,22,0,19,6,5,3,3,6,0,0,44,55,0,0,0,0,1,0,0,0
82072.0,0,67,889,55,685,168,92,129,13,1,0,0,55,2018,0,0,0,1,0,0,1,0
46231.0,2,87,189,2,55,0,5,12,4,9,0,1,72,263,0,0,0,1,0,1,0,0
42243.0,1,34,48,0,2,0,0,5,3,7,0,0,66,55,0,1,0,0,1,0,0,0
51195.0,1,46,230,14,156,82,24,58,5,8,0,1,63,564,0,1,0,0,0,0,1,0
68092.0,0,7,852,60,207,78,36,48,10,5,0,0,47,1281,0,0,1,0,0,1,0,0
31814.0,1,73,35,3,20,4,1,20,3,9,0,0,52,83,0,1,0,0,1,0,0,0
51390.0,1,54,205,20,47,23,2,56,5,5,0,1,60,353,0,0,1,0,0,0,0,1
76630.0,0,93,255,31,446,40,56,175,11,1,0,0,42,1003,0,1,0,0,1,0,0,0
26868.0,1,52,0,0,1,8,3,2,2,7,0,0,34,14,1,0,0,0,0,1,0,0
55260.0,0,81,825,8,53,11,0,242,5,6,0,1,53,1139,0,0,0,1,0,1,0,0
64090.0,0,8,316,58,161,76,51,135,4,5,0,1,69,797,0,1,0,0,0,0,1,0
78331.0,0,97,756,138,354,160,169,61,7,4,0,1,67,1638,0,1,0,0,0,0,0,0
37087.0,1,50,194,55,134,15,0,3,8,6,0,1,51,401,0,0,0,1,1,0,0,0
21846.0,1,38,7,17,18,6,10,26,3,8,0,1,39,84,0,1,0,0,0,0,0,0
81320.0,0,61,183,33,493,59,103,57,10,2,0,1,67,928,0,1,0,0,1,0,0,0
54137.0,0,46,171,0,11,0,1,20,4,6,0,1,55,203,0,1,0,0,0,0,0,0
66825.0,0,73,243,101,405,29,40,40,6,2,0,1,58,858,0,1,0,0,0,0,1,0
57100.0,0,19,181,21,69,39,3,96,6,3,0,0,52,409,0,1,0,0,0,0,1,0
58917.0,1,10,151,7,89,0,7,28,6,5,0,1,56,282,0,1,0,0,0,0,1,0
85072.0,0,94,494,92,391,194,11,241,10,0,0,0,48,1423,0,1,0,0,0,1,0,0
86429.0,0,10,464,28,873,29,18,37,7,2,0,1,64,1449,0,1,0,0,0,1,0,0
45684.0,1,37,5,1,5,10,0,7,2,7,0,0,54,28,0,1,0,0,0,0,0,1
47889.0,1,94,29,0,29,0,5,4,3,5,0,0,51,67,0,1,0,0,0,0,1,0
45921.0,0,23,102,9,49,24,3,12,6,4,0,0,39,199,0,0,0,1,1,0,0,0
78420.0,0,75,604,28,674,91,28,28,8,1,0,0,59,1453,0,0,0,1,0,1,0,0
75114.0,0,40,571,12,523,63,60,24,5,2,0,0,33,1253,0,1,0,0,0,0,1,0
52278.0,0,24,953,0,71,0,0,174,10,8,0,1,62,1198,0,0,0,1,0,0,0,1
35641.0,1,11,63,3,67,8,9,28,4,7,0,0,53,178,0,0,1,0,1,0,0,0
95529.0,0,29,770,29,890,250,27,24,7,3,0,1,31,1990,0,1,0,0,0,1,0,0
62820.0,0,51,398,61,265,138,61,53,6,1,0,0,71,976,0,1,0,0,1,0,0,0
73113.0,0,86,741,19,154,50,9,28,7,2,0,0,65,1001,0,0,1,0,0,0,1,0
42607.0,0,30,156,29,56,30,32,47,7,3,0,0,71,350,0,0,0,0,0,1,0,0
74637.0,0,73,960,64,464,146,0,16,9,3,0,1,71,1650,0,0,0,1,0,1,0,0
46015.0,1,25,38,0,2,0,0,6,3,7,0,0,70,46,0,0,0,1,0,0,1,0
72354.0,0,67,315,26,473,220,12,182,6,1,0,0,32,1228,0,1,0,0,0,1,0,0
39858.0,1,67,15,20,25,2,7,26,4,6,0,0,56,95,0,0,1,0,0,1,0,0
34469.0,1,58,19,6,20,0,5,12,4,4,0,0,77,62,0,0,0,1,1,0,0,0
83033.0,1,82,812,99,431,237,149,33,10,5,0,1,39,1761,0,1,0,0,0,0,1,0
24401.0,0,98,73,28,217,10,24,115,6,8,0,1,46,467,0,0,1,0,0,0,1,0
77583.0,0,93,372,23,384,250,12,108,9,2,0,1,47,1149,0,1,0,0,1,0,0,0
74116.0,0,53,871,111,704,145,55,166,10,2,0,1,43,2052,0,0,0,0,0,1,0,0
68397.0,0,6,760,80,466,17,13,80,5,3,0,1,49,1416,0,0,0,1,1,0,0,0
79632.0,0,42,471,0,510,99,21,12,9,2,0,1,51,1113,0,0,0,1,0,0,1,0
46107.0,1,78,31,9,27,16,9,33,4,3,0,0,36,125,0,1,0,0,0,1,0,0
64950.0,0,29,819,0,72,12,0,63,10,7,0,1,74,966,0,0,0,1,0,1,0,0
25443.0,1,82,1,4,3,8,9,7,3,8,0,0,36,32,1,0,0,0,1,0,0,0
32892.0,1,78,26,0,15,2,1,2,3,8,0,0,54,46,0,0,0,1,0,0,1,0
71796.0,0,54,354,21,311,167,75,32,4,4,0,1,54,960,0,1,0,0,0,0,1,0
67536.0,0,45,1253,0,447,23,71,35,11,8,0,1,55,1829,0,0,0,1,1,0,0,0
55239.0,0,59,371,17,238,23,24,106,11,5,0,1,54,779,0,1,0,0,0,1,0,0
60554.0,1,8,588,7,76,110,15,15,9,6,0,1,50,811,0,0,0,1,0,0,0,0
64831.0,1,51,480,86,249,75,86,144,5,6,0,1,73,1120,0,0,0,0,0,1,0,0
56067.0,0,51,517,12,54,16,6,120,7,5,0,1,63,725,0,0,0,1,0,0,1,0
82025.0,0,76,267,98,606,48,70,98,6,1,0,0,42,1187,0,1,0,0,0,0,0,0
94384.0,0,62,1111,24,790,160,45,172,5,2,0,1,72,2302,0,1,0,0,0,0,1,0
14906.0,0,86,7,7,14,7,16,15,3,7,0,0,39,66,1,0,0,0,0,1,0,0
51563.0,0,60,1166,0,48,0,0,36,10,8,0,1,38,1250,0,0,0,1,1,0,0,0
57937.0,0,56,261,42,144,55,48,133,9,3,0,1,43,683,0,0,0,0,1,0,0,0
68274.0,1,83,135,25,51,23,25,46,5,3,0,1,46,305,0,1,0,0,0,0,0,0
39771.0,1,92,6,2,18,2,8,14,3,4,0,0,48,50,0,1,0,0,0,0,1,0
67893.0,0,31,711,28,142,49,18,47,9,8,0,0,50,995,0,0,0,0,0,0,0,0
27922.0,1,80,11,0,13,2,4,11,3,4,0,0,46,41,0,0,0,1,0,0,1,0
52190.0,1,39,42,0,17,0,0,18,3,5,0,0,49,77,0,0,0,1,0,0,1,0
44051.0,1,20,79,7,58,6,3,18,4,6,0,0,52,171,0,0,1,0,0,0,0,0
42767.0,2,53,20,6,43,19,5,38,2,8,0,0,54,131,0,0,0,1,0,1,0,0
46106.0,1,84,30,0,8,2,0,14,2,6,0,0,49,54,0,0,1,0,0,0,1,0
16927.0,1,50,20,2,23,3,1,4,4,8,0,0,49,53,0,0,0,1,1,0,0,0
59754.0,0,96,115,27,44,4,146,139,6,5,0,1,60,475,0,1,0,0,1,0,0,0
53700.0,0,94,263,5,233,69,41,83,8,5,0,1,73,694,0,1,0,0,0,1,0,0
59041.0,1,25,69,2,15,2,2,6,4,5,0,0,52,96,0,1,0,0,1,0,0,0
54237.0,0,48,267,3,30,4,0,57,5,6,0,1,68,361,0,0,0,1,0,0,0,0
70647.0,0,65,561,85,171,25,123,114,13,2,0,1,58,1079,0,1,0,0,0,0,0,0
52597.0,0,69,492,0,37,7,0,42,8,5,0,1,63,578,0,0,0,1,0,1,0,0
41021.0,1,12,14,7,9,6,16,12,3,6,0,0,56,64,0,0,1,0,0,0,1,0
40233.0,0,84,80,4,46,0,17,2,5,6,0,0,50,149,0,0,0,1,1,0,0,0
50183.0,1,47,97,12,84,13,10,15,6,5,0,0,45,231,0,1,0,0,1,0,0,0
54753.0,0,87,197,107,227,7,59,131,11,4,0,1,66,728,0,1,0,0,0,0,1,0
92955.0,0,35,693,21,925,31,24,84,9,2,0,1,52,1778,0,1,0,0,1,0,0,0
33471.0,1,47,43,2,27,0,9,12,4,7,0,0,52,93,0,1,0,0,1,0,0,0
34596.0,1,48,14,0,2,0,0,7,2,8,0,0,51,23,0,0,0,1,1,0,0,0
44010.0,1,46,186,36,234,86,72,48,6,9,0,1,45,662,0,1,0,0,0,0,1,0
84219.0,0,27,434,137,400,45,137,45,10,1,0,0,37,1198,0,1,0,0,1,0,0,0
40706.0,2,37,59,0,11,4,2,5,4,7,0,0,57,81,0,0,0,1,0,0,1,0
15716.0,1,8,16,5,30,8,7,26,4,8,1,0,37,92,0,0,0,0,1,0,0,0
59052.0,0,29,230,35,75,63,57,31,7,5,0,1,66,491,0,0,0,0,0,0,0,0
80573.0,0,85,829,138,430,60,92,15,13,2,0,1,54,1564,0,0,1,0,0,0,1,0
83715.0,0,2,318,8,407,150,35,8,13,0,0,0,63,926,0,1,0,0,1,0,0,0
82576.0,0,66,1206,55,445,168,18,18,12,1,0,0,66,1910,0,0,1,0,0,0,1,0
35704.0,1,54,30,9,12,2,11,30,4,4,0,0,73,94,0,1,0,0,1,0,0,0
53103.0,0,70,729,17,133,11,0,195,7,7,0,1,71,1085,0,1,0,0,0,0,1,0
46779.0,1,55,12,1,3,0,0,7,2,4,0,0,65,23,0,0,0,0,0,0,0,1
4861.0,0,20,2,1,1,1,0,1,0,14,0,0,60,6,0,1,0,0,0,0,0,0
33462.0,1,78,22,3,18,0,0,11,3,7,0,0,46,54,0,0,1,0,0,0,0,0
80763.0,0,17,674,168,108,192,42,231,6,3,0,1,75,1415,0,1,0,0,1,0,0,0
65352.0,0,43,284,3,84,4,7,23,8,4,0,1,51,405,0,0,0,1,1,0,0,0
82170.0,0,13,1023,93,651,49,55,37,7,2,0,1,47,1908,0,0,0,1,1,0,0,0
75759.0,0,46,1394,22,708,89,91,182,9,5,0,1,56,2486,0,1,0,0,1,0,0,0
79689.0,0,65,311,26,640,180,37,121,13,2,0,1,49,1315,0,0,0,0,0,1,0,0
35340.0,1,1,27,0,12,0,1,5,3,5,0,0,69,45,0,0,0,1,0,0,0,1
85683.0,0,6,1296,17,311,45,69,51,10,1,0,0,71,1789,0,1,0,0,0,0,0,0
24884.0,1,32,3,6,7,0,0,3,3,7,0,0,53,19,0,0,0,0,1,0,0,0
42021.0,1,34,393,5,136,7,5,27,6,9,0,1,44,573,0,0,1,0,0,0,1,0
64449.0,1,70,218,63,282,137,35,70,12,4,0,1,36,805,0,1,0,0,0,1,0,0
64587.0,1,49,66,0,16,0,6,20,4,3,0,0,71,108,0,1,0,0,0,0,0,0
75437.0,0,25,795,0,545,95,58,0,10,6,0,1,47,1493,0,1,0,0,0,0,1,0
52845.0,1,7,384,25,292,130,41,64,6,6,0,1,52,936,0,1,0,0,1,0,0,0
46086.0,0,34,244,8,32,7,2,50,8,4,0,0,69,343,0,1,0,0,0,0,0,0
78028.0,0,38,158,19,288,25,0,38,9,7,0,1,69,528,0,0,0,1,0,0,0,1
95169.0,0,1,1285,21,449,106,20,20,4,1,0,1,38,1901,0,0,0,1,0,1,0,0
56337.0,1,25,349,16,144,28,5,182,4,8,0,1,44,724,0,0,0,0,1,0,0,0
22434.0,1,25,4,12,11,3,13,15,3,8,0,0,38,58,0,1,0,0,0,0,1,0
36930.0,0,50,223,2,31,0,2,39,4,8,0,1,71,297,0,0,0,1,1,0,0,0
36130.0,0,46,157,43,127,68,56,37,4,4,0,0,71,488,0,1,0,0,0,1,0,0
65569.0,0,96,397,46,288,20,38,70,10,3,0,1,72,859,0,0,1,0,1,0,0,0
36736.0,1,52,10,0,3,0,0,4,2,6,0,0,62,17,0,0,0,1,0,1,0,0
77568.0,0,30,1230,0,396,232,178,158,8,5,0,1,46,2194,0,1,0,0,0,0,1,0
49187.0,0,63,81,1,31,2,1,0,5,2,0,0,49,116,0,0,0,1,0,0,1,0
30168.0,1,51,154,20,66,0,12,27,4,9,0,1,47,279,0,1,0,0,0,1,0,0
34053.0,0,14,63,0,21,7,0,12,3,8,0,0,57,103,0,0,1,0,0,0,1,0
38196.0,1,20,30,0,11,0,0,3,4,5,0,0,54,44,0,0,1,0,1,0,0,0
59412.0,0,56,90,67,165,30,43,11,8,3,0,1,74,406,0,0,1,0,1,0,0,0
70924.0,0,41,635,114,254,132,152,76,7,3,0,1,60,1363,0,0,0,0,1,0,0,0
54165.0,0,72,127,4,73,15,6,11,7,2,0,0,56,236,0,1,0,0,0,0,1,0
32300.0,1,1,13,3,6,6,5,6,3,8,0,0,52,39,0,1,0,0,1,0,0,0
20180.0,0,27,18,42,24,15,20,18,4,7,0,0,49,137,0,1,0,0,0,1,0,0
34961.0,1,77,45,2,26,4,1,1,3,7,0,0,52,79,0,1,0,0,1,0,0,0
28440.0,1,87,38,1,24,0,0,0,3,8,0,0,51,63,0,0,0,1,0,0,1,0
64504.0,1,81,986,36,168,16,0,108,4,7,0,1,72,1314,0,0,0,1,0,0,1,0
33564.0,0,51,61,0,3,0,0,7,3,5,0,0,59,71,0,0,1,0,0,0,1,0
17345.0,1,79,4,9,16,17,0,12,2,8,0,0,47,58,0,1,0,0,1,0,0,0
56320.0,0,11,201,53,172,116,77,83,9,4,0,1,58,702,0,0,0,1,1,0,0,0
28647.0,1,54,19,8,29,0,12,26,2,7,0,0,47,94,0,1,0,0,0,1,0,0
15038.0,1,93,4,8,11,19,12,26,2,9,0,0,38,80,1,0,0,0,0,1,0,0
32173.0,0,0,18,0,2,0,0,2,3,4,0,0,67,22,0,0,0,1,0,0,0,0
68316.0,0,54,806,80,161,120,11,33,10,6,0,1,61,1211,0,0,0,0,0,0,1,0
74538.0,0,21,380,98,733,110,112,28,5,3,0,1,54,1461,0,1,0,0,0,0,1,0
91700.0,0,58,576,172,961,125,115,19,5,3,0,1,54,1968,0,1,0,0,0,1,0,0
68695.0,0,3,458,81,356,106,50,40,7,2,0,1,56,1091,0,1,0,0,0,0,1,0
31056.0,1,99,5,10,13,3,8,16,3,8,0,0,48,55,0,0,0,0,1,0,0,0
28071.0,0,65,39,33,130,41,26,44,5,8,0,1,45,313,0,1,0,0,0,1,0,0
37334.0,1,44,26,1,16,2,2,15,4,4,0,0,67,62,0,0,0,1,0,0,1,0
46423.0,1,6,68,0,16,0,0,8,4,7,0,0,53,92,0,0,1,0,0,1,0,0
37126.0,1,9,45,3,9,4,4,7,2,6,0,0,54,72,0,0,0,1,1,0,0,0
47703.0,0,95,359,0,134,13,26,123,8,5,0,1,72,655,0,1,0,0,1,0,0,0
61180.0,0,70,403,24,29,6,24,218,6,3,0,1,66,704,0,1,0,0,1,0,0,0
38998.0,1,92,34,1,14,0,0,5,3,8,1,0,71,54,0,1,0,0,1,0,0,0
8028.0,0,62,73,18,66,7,12,2,0,19,0,0,34,178,0,1,0,0,0,1,0,0
76081.0,0,85,292,30,415,63,33,200,4,2,0,1,63,1033,0,1,0,0,0,0,1,0
34728.0,1,2,14,0,16,0,0,6,2,6,0,0,39,36,0,1,0,0,0,0,1,0
33168.0,0,0,80,1,37,0,1,3,4,7,0,0,60,122,0,0,1,0,0,1,0,0
33585.0,0,91,30,11,33,13,6,29,4,4,0,0,59,122,0,0,1,0,1,0,0,0
77037.0,0,3,463,96,333,168,53,10,12,3,0,1,65,1123,0,0,0,1,1,0,0,0
35196.0,1,68,75,12,141,43,39,187,5,8,0,1,41,497,0,1,0,0,0,0,1,0
44529.0,0,98,538,13,91,17,6,26,11,5,0,1,59,691,0,1,0,0,1,0,0,0
28764.0,1,16,8,0,3,0,0,1,2,8,0,0,59,12,0,0,0,1,0,0,1,0
69098.0,0,82,1315,22,780,145,0,178,9,5,0,1,76,2440,0,0,0,1,1,0,0,0
25959.0,1,1,4,2,12,7,5,26,2,6,0,0,55,56,0,0,0,0,0,0,0,0
27100.0,1,64,12,0,13,2,0,10,3,7,0,0,42,37,0,0,1,0,1,0,0,0
70596.0,0,68,347,44,534,17,0,26,12,2,0,0,40,968,0,1,0,0,0,1,0,0
42557.0,0,98,192,5,53,0,5,15,4,8,0,1,51,270,0,1,0,0,1,0,0,0
53312.0,0,32,241,0,12,0,0,25,5,7,0,1,74,278,0,0,0,1,1,0,0,0
72228.0,0,87,631,28,491,30,14,56,8,3,0,1,73,1250,0,1,0,0,0,1,0,0
67605.0,0,84,336,28,282,184,54,54,6,1,0,0,38,938,0,1,0,0,0,0,1,0
62845.0,1,3,1099,0,45,0,0,34,10,8,0,0,76,1178,0,0,1,0,1,0,0,0
65196.0,0,34,743,19,181,12,0,200,11,5,0,1,67,1155,0,1,0,0,0,0,1,0
42000.0,0,23,124,83,267,85,59,35,11,5,0,1,38,653,0,0,0,1,0,1,0,0
35860.0,1,37,15,0,8,4,2,20,2,5,0,0,52,49,0,0,0,1,0,0,0,0
65526.0,0,22,397,19,69,12,0,9,8,2,0,1,61,506,0,0,0,1,1,0,0,0
16860.0,1,19,10,4,4,3,3,14,3,7,0,0,64,38,0,1,0,0,1,0,0,0
83528.0,0,7,530,117,678,134,44,147,8,1,0,1,33,1650,0,1,0,0,0,1,0,0
64176.0,0,52,1215,33,249,64,116,149,8,6,0,1,60,1826,0,0,0,0,0,0,0,0
22304.0,0,91,3,2,7,0,4,2,2,8,0,0,69,18,0,1,0,0,0,0,0,0
67023.0,0,93,444,44,382,11,8,17,13,2,1,0,47,906,0,1,0,0,1,0,0,0
70713.0,0,23,736,114,279,82,76,190,8,3,0,1,59,1477,0,1,0,0,0,0,1,0
59925.0,0,83,473,21,176,19,21,56,9,6,0,1,70,766,0,1,0,0,0,0,1,0
39722.0,0,92,32,0,5,2,0,8,3,5,0,0,72,47,0,1,0,0,1,0,0,0
46610.0,0,4,288,10,30,4,10,125,6,6,0,1,67,467,0,1,0,0,0,0,1,0
88347.0,0,32,1050,178,555,77,138,118,9,1,0,1,64,2116,0,1,0,0,0,0,1,0
87171.0,0,27,1001,44,107,58,44,44,11,2,0,1,44,1298,0,0,0,1,1,0,0,0
26907.0,1,10,9,1,7,0,3,2,3,7,0,0,49,22,0,0,0,0,0,0,1,0
50014.0,1,9,234,14,77,19,10,42,8,5,0,1,57,396,0,0,1,0,0,1,0,0
41014.0,1,65,7,2,6,2,0,3,2,7,0,0,47,20,0,0,0,1,1,0,0,0
66294.0,0,68,251,108,334,65,92,117,5,2,0,1,60,967,0,1,0,0,0,1,0,0
36715.0,1,16,172,10,125,21,13,16,4,9,0,1,54,357,0,1,0,0,1,0,0,0
79456.0,0,12,565,42,548,64,83,99,4,3,0,1,69,1401,0,1,0,0,1,0,0,0
40479.0,1,95,5,0,8,2,0,0,3,4,0,0,43,15,0,1,0,0,0,0,1,0
75345.0,0,16,918,57,842,99,38,133,6,3,0,1,55,2087,0,0,1,0,0,1,0,0
54233.0,0,46,652,8,158,21,0,142,5,8,0,1,48,981,0,1,0,0,1,0,0,0
24163.0,1,3,4,1,7,2,1,2,3,4,0,0,55,17,0,1,0,0,0,1,0,0
84460.0,0,80,152,27,103,106,54,81,4,5,0,1,67,523,0,0,0,1,0,0,1,0
43776.0,1,77,8,0,9,2,1,3,2,6,0,0,42,23,0,1,0,0,0,0,1,0
71691.0,0,0,336,130,411,240,32,43,5,2,0,1,67,1192,0,0,0,1,0,1,0,0
85844.0,0,62,938,19,843,25,95,38,7,2,0,1,52,1958,0,0,0,1,1,0,0,0
39190.0,1,91,68,8,18,19,8,12,4,5,0,0,51,133,0,0,0,1,0,1,0,0
57236.0,1,22,105,0,9,2,1,4,4,3,0,0,60,121,0,0,0,1,1,0,0,0
61825.0,0,56,162,50,100,55,30,27,8,4,0,1,46,424,0,1,0,0,0,1,0,0
79803.0,0,54,574,8,216,21,16,33,5,1,0,1,67,868,0,1,0,0,0,0,0,0
80910.0,0,71,160,80,369,67,39,41,8,1,0,0,39,756,0,0,0,0,0,1,0,0
27590.0,1,38,6,0,5,0,0,1,2,7,0,0,43,12,0,0,1,0,0,0,1,0
56775.0,0,62,614,35,160,58,35,35,10,5,0,1,46,937,0,1,0,0,1,0,0,0
83829.0,0,78,897,161,430,186,161,27,6,1,0,1,50,1862,0,1,0,0,0,0,0,0
54210.0,0,18,70,54,109,80,9,45,7,5,0,1,46,367,0,0,0,0,1,0,0,0
38508.0,1,95,120,19,206,25,19,54,5,8,0,1,39,443,0,1,0,0,1,0,0,0
53187.0,1,66,211,2,30,7,7,10,6,5,0,1,55,267,0,1,0,0,0,0,1,0
30023.0,1,28,11,0,16,7,6,21,3,8,0,0,53,61,0,1,0,0,1,0,0,0
76045.0,0,78,760,53,400,17,93,0,11,2,0,1,65,1323,0,0,0,1,0,1,0,0
50870.0,0,13,53,0,8,0,0,2,3,5,0,0,73,63,0,0,0,1,1,0,0,0
65463.0,1,17,391,32,70,21,32,16,9,5,0,1,51,562,0,0,0,0,1,0,0,0
66480.0,1,71,199,9,57,20,21,6,7,4,0,1,60,312,0,1,0,0,1,0,0,0
76773.0,0,79,516,56,449,86,33,16,11,1,0,0,71,1156,0,1,0,0,0,0,0,0
81698.0,0,1,709,45,115,30,160,45,5,5,0,1,42,1104,0,0,0,0,0,1,0,0
54466.0,1,78,12,0,4,0,0,0,2,5,0,0,52,16,0,0,0,1,0,1,0,0
16269.0,1,75,19,3,18,3,1,0,3,8,0,0,41,44,0,0,0,1,0,1,0,0
71819.0,0,70,1224,28,140,0,14,168,5,6,0,0,54,1574,0,1,0,0,0,0,1,0
33569.0,1,10,16,2,18,3,0,24,2,8,0,0,42,63,0,0,0,1,1,0,0,0
36262.0,0,24,88,39,54,64,28,153,3,6,0,0,42,426,0,0,1,0,1,0,0,0
22634.0,0,47,2,23,11,8,6,46,2,8,0,0,59,96,1,0,0,0,0,0,1,0
47025.0,0,98,508,11,59,23,5,29,6,9,0,1,47,635,0,0,0,0,1,0,0,0
70566.0,0,4,381,28,215,84,28,21,9,3,0,1,57,757,0,1,0,0,0,1,0,0
31605.0,1,15,74,0,42,2,1,6,4,7,0,0,46,125,0,0,0,1,1,0,0,0
52034.0,1,67,146,0,93,7,13,73,5,7,0,1,52,332,0,0,1,0,0,0,0,0
48526.0,1,32,23,17,23,43,20,9,4,3,0,0,46,135,0,1,0,0,0,1,0,0
46734.0,0,40,110,5,137,26,23,29,5,7,0,1,71,330,0,1,0,0,1,0,0,0
39552.0,1,54,165,3,147,4,24,41,5,8,0,1,63,384,0,1,0,0,0,0,0,0
86358.0,1,78,957,47,494,82,47,95,6,8,0,1,59,1722,0,1,0,0,0,1,0,0
46931.0,2,94,41,0,17,3,1,16,3,3,0,0,48,78,0,1,0,0,0,0,1,0
16581.0,0,51,1,3,4,2,3,11,3,4,0,0,40,24,1,0,0,0,0,1,0,0
63998.0,0,42,176,29,818,0,33,112,11,4,0,1,73,1168,0,0,0,0,0,0,0,0
67381.0,0,67,815,8,53,11,0,70,9,7,0,0,74,957,0,0,1,0,1,0,0,0
25930.0,1,87,6,1,2,2,0,4,2,7,0,0,58,15,0,1,0,0,0,1,0,0
42693.0,1,29,8,4,20,6,3,16,3,5,0,0,47,57,0,1,0,0,1,0,0,0
85606.0,0,89,717,42,864,219,30,84,9,3,0,1,49,1956,0,1,0,0,0,0,1,0
72903.0,0,74,1067,138,750,0,19,39,8,4,0,1,40,2013,0,1,0,0,0,1,0,0
49669.0,1,97,166,5,107,11,8,29,6,6,0,1,51,326,0,0,0,0,0,0,1,0
36778.0,1,63,29,4,34,2,4,4,3,9,0,0,57,77,0,0,0,1,1,0,0,0
85696.0,0,88,714,76,395,116,0,12,9,1,0,1,63,1313,0,0,0,1,0,0,0,0
49678.0,0,81,229,5,56,3,2,20,4,7,0,1,64,315,0,1,0,0,1,0,0,0
37155.0,1,51,23,0,26,7,15,3,4,5,0,0,36,74,0,1,0,0,1,0,0,0
21282.0,1,76,1,5,8,4,8,20,2,6,0,0,47,46,0,0,0,0,0,0,0,0
33419.0,0,76,56,0,12,0,0,18,4,7,0,0,63,86,0,0,0,1,0,1,0,0
63285.0,0,84,508,124,249,50,38,134,13,3,0,1,80,1103,0,1,0,0,0,0,0,1
21255.0,1,56,29,0,25,2,2,3,4,4,0,0,51,61,0,0,1,0,0,0,1,0
42162.0,1,31,46,7,59,2,4,27,3,6,0,0,44,145,0,1,0,0,0,0,1,0
54450.0,1,0,454,0,171,8,19,32,8,8,0,1,69,684,0,1,0,0,0,0,1,0
57744.0,0,91,350,3,39,0,0,19,4,8,0,1,71,411,0,0,0,1,1,0,0,0
26576.0,1,40,10,0,8,0,0,9,2,9,0,0,39,27,0,1,0,0,0,1,0,0
57513.0,0,59,735,40,183,52,20,30,13,6,0,1,82,1060,0,0,0,1,0,0,0,1
68142.0,0,96,897,126,196,91,112,37,7,6,0,1,61,1459,0,1,0,0,0,0,1,0
7500.0,0,61,5,2,3,3,0,5,2,8,0,0,46,18,0,1,0,0,1,0,0,0
83145.0,0,14,777,35,731,39,137,114,11,2,0,1,51,1833,0,1,0,0,0,0,1,0
54197.0,0,16,162,6,37,6,13,13,6,1,0,0,65,237,0,0,1,0,1,0,0,0
23091.0,1,98,35,0,11,0,0,2,3,7,0,0,62,48,0,0,0,1,0,1,0,0
46049.0,1,11,342,9,112,19,14,19,9,7,0,1,49,515,0,1,0,0,1,0,0,0
56715.0,0,52,258,105,239,237,172,9,4,4,0,1,51,1020,0,1,0,0,0,0,1,0
79410.0,0,19,658,80,483,123,13,13,5,1,0,0,64,1370,0,1,0,0,1,0,0,0
57304.0,0,61,356,80,329,138,17,106,10,5,0,1,74,1026,0,1,0,0,1,0,0,0
44375.0,0,73,213,5,28,7,7,41,6,5,0,1,60,301,0,1,0,0,1,0,0,0
59594.0,0,74,457,4,29,0,0,9,7,7,0,1,60,499,0,1,0,0,1,0,0,0
80685.0,0,55,241,45,604,34,26,54,10,2,0,1,31,1004,0,1,0,0,0,0,1,0
40344.0,0,48,210,0,6,0,0,2,5,7,0,1,51,218,0,0,0,1,1,0,0,0
62710.0,0,53,441,35,83,7,29,11,12,4,0,1,53,606,0,1,0,0,1,0,0,0
